"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.8867769564707,70.873418680403,85.8821369561227,54.8867769564707,9356,0,7690,0,3,5
"long_cut =  5 ; prob =  0.52",65.936653714824,84.5694899391671,15.4305100608329,80.9365515247868,72.6706462496756,68.4747254897166,75.2831406607593,5600,2893,1319,7229,3,5
"long_cut =  5 ; prob =  0.53",65.0182503237961,85.4000935891437,14.5999064108563,81.5657311669128,72.3579899102404,67.7679053556526,75.2420632591984,5522,2971,1248,7300,3,5
"long_cut =  5 ; prob =  0.54",64.1233957376663,86.0903135236313,13.9096864763687,82.0798794272796,71.9989423585405,67.05740389588,75.1423038554075,5446,3047,1189,7359,3,5
"long_cut =  5 ; prob =  0.55",63.1814435417403,86.7805334581189,13.2194665418811,82.6046798029557,71.5991727266662,66.2992982109321,75.0190716507247,5366,3127,1130,7418,3,5
"long_cut =  5 ; prob =  0.56",62.0628753090781,87.5292466073935,12.4707533926065,83.1781600126243,71.0856372218476,65.3824207993252,74.837157443812,5271,3222,1066,7482,3,5
"long_cut =  5 ; prob =  0.57",61.1326975156011,88.2077678989237,11.7922321010763,83.741935483871,70.6731096440482,64.6221248630887,74.7139252391292,5192,3301,1008,7540,3,5
"long_cut =  5 ; prob =  0.58",60.0494524902861,88.6757136172204,11.3242863827796,84.0474620962426,70.0501339193737,63.6863136863137,74.4087788275336,5100,3393,968,7580,3,5
"long_cut =  5 ; prob =  0.59",59.2841163310962,89.0617688348152,10.9382311651848,84.3383584589615,69.6259420590472,63.0288918932452,74.2209964203979,5035,3458,935,7613,3,5
"long_cut =  5 ; prob =  0.6",58.4245849523137,89.646700982686,10.353299017314,84.8640328373525,69.2050209205021,62.3069388985158,74.0860278152691,4962,3531,885,7663,3,5
"long_cut =  5 ; prob =  0.61",57.5297303661839,90.3135236312588,9.68647636874122,85.5092754637732,68.7829942985852,61.5582321221589,73.9745320110322,4886,3607,828,7720,3,5
"long_cut =  5 ; prob =  0.62",56.5406805604616,90.7580720636406,9.24192793635939,85.8726752503577,68.1860134895279,60.6864826610049,73.7045948007746,4802,3691,790,7758,3,5
"long_cut =  5 ; prob =  0.63",55.6340515718827,91.050538137576,8.94946186242396,86.0655737704918,67.5820639347779,59.8677208453702,73.399448389179,4725,3768,765,7783,3,5
"long_cut =  5 ; prob =  0.64",54.6567761686094,91.3547028544689,8.64529714553112,86.2664932168742,66.9165345250108,58.9789850837293,73.0649609764685,4642,3851,739,7809,3,5
"long_cut =  5 ; prob =  0.65",53.973860826563,91.7641553579785,8.23584464202153,86.6868381240545,66.526376895726,58.380030565461,72.9299923713397,4584,3909,704,7844,3,5
"long_cut =  5 ; prob =  0.66",52.9377134110444,92.115114646701,7.88488535329902,86.963249516441,65.8127790382786,57.4319145674723,72.5896367584062,4496,3997,674,7874,3,5
"long_cut =  5 ; prob =  0.67",52.2194748616508,92.4309780065512,7.56902199344875,87.2687918142464,65.3406998158379,56.7803554053362,72.3901179508245,4435,4058,647,7901,3,5
"long_cut =  5 ; prob =  0.68",51.1833274461321,92.8053345811886,7.19466541881142,87.6058041112455,64.6153846153846,55.8252427184466,72.061498738337,4347,4146,615,7933,3,5
"long_cut =  5 ; prob =  0.69",50.1000824208171,93.1328965839963,6.86710341600374,87.8769103676167,63.817022872141,54.8126964497346,71.6859339240655,4255,4238,587,7961,3,5
"long_cut =  5 ; prob =  0.7",49.1110326150948,93.3668694431446,6.6331305568554,88.0329252849304,63.0489003098783,53.8749677086024,71.310369109794,4171,4322,567,7981,3,5
"long_cut =  5 ; prob =  0.71",48.2397268338632,93.5774450163781,6.4225549836219,88.1833835557469,62.3639546388614,53.0452120772697,70.9817498973065,4097,4396,549,7999,3,5
"long_cut =  5 ; prob =  0.72",47.3684210526316,94.0219934487599,5.97800655124006,88.7295985884429,61.7640285560758,52.238612164338,70.7704946892788,4023,4470,511,8037,3,5
"long_cut =  5 ; prob =  0.73",46.4971152714,94.3729527374824,5.62704726251755,89.1422121896163,61.1158399752379,51.4165928857872,70.5122938794672,3949,4544,481,8067,3,5
"long_cut =  5 ; prob =  0.74",45.5904862828211,94.642021525503,5.35797847449696,89.4226327944573,60.3914840520939,50.5456634118323,70.1954110674256,3872,4621,458,8090,3,5
"long_cut =  5 ; prob =  0.75",44.483692452608,94.9344875994385,5.06551240056153,89.7174067917359,59.4773299748111,49.4722782390069,69.7905052520392,3778,4715,433,8115,3,5
"long_cut =  5 ; prob =  0.76",43.4004474272931,95.1918577445016,4.80814225549836,89.9682694654625,58.5544082605242,48.4120938296252,69.3797312364298,3686,4807,411,8137,3,5
"long_cut =  5 ; prob =  0.77",42.3996232191216,95.3790360318203,4.62096396817969,90.1151151151151,57.6667467371287,47.4215128529288,68.9748254210434,3601,4892,395,8153,3,5
"long_cut =  5 ; prob =  0.78",41.5400918403391,95.6832007487131,4.31679925128685,90.5311778290993,56.9491525423729,46.581636694922,68.6990200105628,3528,4965,369,8179,3,5
"long_cut =  5 ; prob =  0.79",40.5628164370658,95.9171736078615,4.08282639213852,90.8012651555087,56.0755269797347,45.6098077635969,68.3293233965143,3445,5048,349,8199,3,5
"long_cut =  5 ; prob =  0.8",39.503120216649,96.1628451099672,3.83715489003276,91.094216671192,55.1084099868594,44.5491966538308,67.9244175811279,3355,5138,328,8220,3,5
"long_cut =  5 ; prob =  0.81",38.2314847521488,96.3149274684137,3.68507253158633,91.1566535654127,53.8697635835753,43.2541162679171,67.3669385599437,3247,5246,315,8233,3,5
"long_cut =  5 ; prob =  0.82",37.2895325562228,96.4553111839027,3.54468881609733,91.2680115273775,52.9465853046895,42.2920784146146,66.9679009447802,3167,5326,303,8245,3,5
"long_cut =  5 ; prob =  0.83",36.241610738255,96.7009826860084,3.29901731399158,91.6071428571428,51.9362186788155,41.2246865959499,66.5688633296168,3078,5415,282,8266,3,5
"long_cut =  5 ; prob =  0.84",35.0406216884493,96.8647636874123,3.13523631258774,91.7385943279901,50.7114254068331,39.9828030954428,66.0524617099936,2976,5517,268,8280,3,5
"long_cut =  5 ; prob =  0.85",33.8043094312964,97.0753392606458,2.92466073935423,91.9897468760013,49.44033063544,38.7000242633381,65.5419282905933,2871,5622,250,8298,3,5
"long_cut =  5 ; prob =  0.86",32.5208995643471,97.2625175479644,2.73748245203557,92.1895861148198,48.0807729132213,37.3566327634711,64.9961856698551,2762,5731,234,8314,3,5
"long_cut =  5 ; prob =  0.87",31.4612033439303,97.4730931211979,2.52690687880206,92.5207756232687,46.9554520692382,36.2452523060228,64.5736752537996,2672,5821,216,8332,3,5
"long_cut =  5 ; prob =  0.88",30.4486047333098,97.6251754796444,2.37482452035563,92.7214055216924,45.8429356497075,35.1731454530617,64.1452966375213,2586,5907,203,8345,3,5
"long_cut =  5 ; prob =  0.89",29.2122924761568,97.8006551240056,2.19934487599438,92.9561633570626,44.4543988532521,33.8555170437488,63.617158617452,2481,6012,188,8360,3,5
"long_cut =  5 ; prob =  0.9",27.9642058165548,97.9644361254094,2.03556387459055,93.1737936445665,43.0175692809274,32.5155390049561,63.0772841969368,2375,6118,174,8374,3,5
"long_cut =  5 ; prob =  0.91",26.4570823030731,98.1399157697707,1.8600842302293,93.3915211970075,41.233140655106,30.884050799934,62.4141775717387,2247,6246,159,8389,3,5
"long_cut =  5 ; prob =  0.92",25.1030260214294,98.3270940570894,1.67290594291062,93.7142857142857,39.5988112927192,29.4093304273457,61.8332257496626,2132,6361,143,8405,3,5
"long_cut =  5 ; prob =  0.93",23.3957376663134,98.4791764155358,1.5208235844642,93.8592347661786,37.4552309142319,27.5291640111946,61.0586233202277,1987,6506,130,8418,3,5
"long_cut =  5 ; prob =  0.94",21.8768397503827,98.6195601310248,1.3804398689752,94.0283400809717,35.4952717547044,25.8428841660176,60.3720438941377,1858,6635,118,8430,3,5
"long_cut =  5 ; prob =  0.95",20.1577769928176,98.7014506317267,1.29854936827328,93.911135490949,33.1911593640946,23.9139544629138,59.5563640631418,1712,6781,111,8437,3,5
"long_cut =  5 ; prob =  0.96",18.2856470034146,98.8535329901731,1.14646700982686,94.0642035130224,30.6190851735016,21.7977149594363,58.6996068305851,1553,6940,98,8450,3,5
"long_cut =  5 ; prob =  0.97",16.0956081478865,98.9120262049602,1.08797379503978,93.6301369863014,27.4691047925249,19.2904718898171,57.6374625902236,1367,7126,93,8455,3,5
"long_cut =  5 ; prob =  0.98",13.2697515601083,99.0875058493215,0.912494150678522,93.5269709543568,23.2419055475356,16.0189896807573,56.3171175400505,1127,7366,78,8470,3,5
"long_cut =  5 ; prob =  0.99",9.5961379959967,99.3799719232569,0.620028076743095,93.8940092165899,17.4126695865826,11.6963260619977,54.6329440760519,815,7678,53,8495,3,5
"long_cut =  5 ; prob =  1",0,100,0,NA,NA,NA,50.1613755061323,0,8493,0,8548,3,5
"long_cut =  5 ; prob =  random_rate",47.5748194014448,0.51304248775487,48.695751224513,49.2521367521368,48.3989501312336,197.942643391521,49.4457142857143,4149,4572,4275,4504,3,5
"long_cut =  5 ; prob =  random_50",48.6641440201812,0.50301856703497,49.698143296503,49.308702219124,48.9843028624192,199.213630406291,49.4857142857143,4244,4477,4363,4416,3,5
"long_cut =  6 ; prob =  0",100,0,100,46.0504694835681,63.0610358821875,81.0171801437185,46.0504694835681,7847,0,9193,0,3,5
"long_cut =  6 ; prob =  0.01",100,0,100,46.0504694835681,63.0610358821875,81.0171801437185,46.0504694835681,7847,0,9193,0,3,5
"long_cut =  6 ; prob =  0.02",100,0,100,46.0504694835681,63.0610358821875,81.0171801437185,46.0504694835681,7847,0,9193,0,3,5
"long_cut =  6 ; prob =  0.03",100,0,100,46.0504694835681,63.0610358821875,81.0171801437185,46.0504694835681,7847,0,9193,0,3,5
"long_cut =  6 ; prob =  0.04",99.9872562762839,0,100,46.0473032454956,63.0555332315358,81.0085283003283,46.0446009389671,7846,1,9193,0,3,5
"long_cut =  6 ; prob =  0.05",99.9872562762839,0,100,46.0473032454956,63.0555332315358,81.0085283003283,46.0446009389671,7846,1,9193,0,3,5
"long_cut =  6 ; prob =  0.06",99.9745125525679,0,100,46.0441366357554,63.0500301386377,80.9998760996159,46.0387323943662,7845,2,9193,0,3,5
"long_cut =  6 ; prob =  0.07",99.8725627628393,0.250190362232133,99.7498096377679,46.0810254601047,63.0642954856361,80.9691083789648,46.1267605633803,7837,10,9170,23,3,5
"long_cut =  6 ; prob =  0.08",99.821587867975,0.402480147938649,99.5975198520614,46.10630407911,63.0777903043968,80.9578932137173,46.1854460093897,7833,14,9156,37,3,5
"long_cut =  6 ; prob =  0.09",99.6941506308143,0.71793756118786,99.2820624388121,46.1533923303835,63.0963422994717,80.9197732632711,46.2969483568075,7823,24,9127,66,3,5
"long_cut =  6 ; prob =  0.1",99.6049445648018,0.989883607092353,99.0101163929076,46.1993143397565,63.1213406016556,80.9009232807519,46.4025821596244,7816,31,9102,91,3,5
"long_cut =  6 ; prob =  0.11",99.5029947750733,1.12041770912651,98.8795822908735,46.2066516747544,63.1076985249545,80.8515925941267,46.4260563380282,7808,39,9090,103,3,5
"long_cut =  6 ; prob =  0.12",99.452019880209,1.26182965299685,98.7381703470031,46.2294887743617,63.1187318020058,80.8386334914749,46.4788732394366,7804,43,9077,116,3,5
"long_cut =  6 ; prob =  0.13",99.3883012616287,1.3379745458501,98.6620254541499,46.2327346019325,63.1089173005341,80.8069295646227,46.4906103286385,7799,48,9070,123,3,5
"long_cut =  6 ; prob =  0.14",99.3245826430483,2.31698031110628,97.6830196888937,46.4647669011566,63.3118069940295,80.9144138532453,46.9894366197183,7794,53,8980,213,3,5
"long_cut =  6 ; prob =  0.15",99.0697081687269,4.17709126509301,95.822908734907,46.879334257975,63.6430618092509,81.0281211565321,47.8755868544601,7774,73,8809,384,3,5
"long_cut =  6 ; prob =  0.16",98.7766025232573,5.98281300989884,94.0171869901012,47.2794924972551,63.9495070335382,81.1079485998912,48.7147887323944,7751,96,8643,550,3,5
"long_cut =  6 ; prob =  0.17",98.5599592200841,7.01620798433591,92.9837920156641,47.5003070875814,64.1054332960338,81.1202013845186,49.1725352112676,7734,113,8548,645,3,5
"long_cut =  6 ; prob =  0.18",98.2668535746145,8.5717393669096,91.4282606330904,47.8468602630926,64.3575512248049,81.1615863927248,49.8767605633803,7711,136,8405,788,3,5
"long_cut =  6 ; prob =  0.19",97.8463106919842,10.7690634178179,89.2309365821821,48.3470814180467,64.7167902899528,81.2160189553407,50.868544600939,7678,169,8203,990,3,5
"long_cut =  6 ; prob =  0.2",97.1071747164521,15.5661916675732,84.4338083324268,49.5384215316604,65.6076456153945,81.4624759461193,53.1161971830986,7620,227,7762,1431,3,5
"long_cut =  6 ; prob =  0.21",96.5082197017969,18.4814532796693,81.5185467203307,50.2621623415411,66.0993279217945,81.5089871919061,54.4131455399061,7573,274,7494,1699,3,5
"long_cut =  6 ; prob =  0.22",95.8582897922773,20.1457630806048,79.8542369193952,50.6088945704097,66.2439453985029,81.3171607100387,55.0117370892019,7522,325,7341,1852,3,5
"long_cut =  6 ; prob =  0.23",95.068178921881,21.7230501468509,78.2769498531491,50.9006550218341,66.3022708083367,81.0094692033707,55.4988262910798,7460,387,7196,1997,3,5
"long_cut =  6 ; prob =  0.24",93.1693640881866,27.3795279016643,72.6204720983357,52.2699649674698,66.968947513053,80.5619834710744,57.6760563380282,7311,536,6676,2517,3,5
"long_cut =  6 ; prob =  0.25",91.5636548999618,32.2528010442728,67.7471989557272,53.5674345783941,67.5917215428034,80.1879422334323,59.5657276995305,7185,662,6228,2965,3,5
"long_cut =  6 ; prob =  0.26",90.4931821078119,34.2216904166213,65.7783095833787,54.0082141770612,67.64467730412,79.7220226333752,60.1349765258216,7101,746,6047,3146,3,5
"long_cut =  6 ; prob =  0.27",89.6648400662674,36.2232133144784,63.7767866855216,54.5468640979921,67.8299431215656,79.4364034592544,60.8333333333333,7036,811,5863,3330,3,5
"long_cut =  6 ; prob =  0.28",88.7727794061425,38.1921026868269,61.8078973131731,55.0759013282732,67.9775555013418,79.094377327641,61.4847417840376,6966,881,5682,3511,3,5
"long_cut =  6 ; prob =  0.29",87.6131005479801,41.2705319264658,58.7294680735342,56.0127097930585,68.3365637890761,78.7297879162659,62.6115023474178,6875,972,5399,3794,3,5
"long_cut =  6 ; prob =  0.3",86.0711099783357,48.4063961709997,51.5936038290003,58.7457597634165,69.8304383788255,78.7454821032995,65.7511737089202,6754,1093,4743,4450,3,5
"long_cut =  6 ; prob =  0.31",84.2615012106538,56.7061894920048,43.2938105079952,62.4244712990937,71.7175551819513,78.751786565031,69.3955399061033,6612,1235,3980,5213,3,5
"long_cut =  6 ; prob =  0.32",82.6812794698611,61.5141955835962,38.4858044164038,64.7117494514263,72.6011301963856,78.3309991790216,71.2617370892019,6488,1359,3538,5655,3,5
"long_cut =  6 ; prob =  0.33",81.4833694405505,64.6905253997607,35.3094746002393,66.3278008298755,73.128609824441,77.9223944623184,72.4237089201878,6394,1453,3246,5947,3,5
"long_cut =  6 ; prob =  0.34",79.9796100420543,67.1815511802458,32.8184488197542,67.5347035402991,73.2322053675612,77.1367468842949,73.075117370892,6276,1571,3017,6176,3,5
"long_cut =  6 ; prob =  0.35",78.9473684210526,69.1830740781029,30.8169259218971,68.6198493575543,73.4222222222222,76.6404394299287,73.6795774647887,6195,1652,2833,6360,3,5
"long_cut =  6 ; prob =  0.36",77.7239709443099,71.1519634504514,28.8480365495486,69.6948920123414,73.4907820219303,75.9734921149007,74.1784037558685,6099,1748,2652,6541,3,5
"long_cut =  6 ; prob =  0.37",76.5133171912833,72.6966169911889,27.3033830088111,70.5191449377496,73.3940468186541,75.2343240940304,74.4542253521127,6004,1843,2510,6683,3,5
"long_cut =  6 ; prob =  0.38",75.366382056837,74.3718046339606,25.6281953660394,71.5114873035067,73.3883477073897,74.5625094558475,74.8298122065728,5914,1933,2356,6837,3,5
"long_cut =  6 ; prob =  0.39",74.4106027781318,75.7532905471554,24.2467094528445,72.3723351512147,73.3773169965441,73.9938158961882,75.1349765258216,5839,2008,2229,6964,3,5
"long_cut =  6 ; prob =  0.4",73.3146425385498,76.8519525726096,23.1480474273904,72.9983504631392,73.1561546286877,73.2511650411266,75.2230046948357,5753,2094,2128,7065,3,5
"long_cut =  6 ; prob =  0.41",72.3588632598445,77.9832481235723,22.0167518764277,73.7211113996365,73.0336356035758,72.6272704016373,75.3931924882629,5678,2169,2024,7169,3,5
"long_cut =  6 ; prob =  0.42",71.6069835605964,79.0710323071903,20.9289676928097,74.4929073313005,73.0214424951267,72.1661400940125,75.6338028169014,5619,2228,1924,7269,3,5
"long_cut =  6 ; prob =  0.43",70.6894354530394,79.8868704449037,20.1131295550963,75,72.780948632159,71.511448019802,75.6514084507042,5547,2300,1849,7344,3,5
"long_cut =  6 ; prob =  0.44",69.5807314897413,80.9093875775046,19.0906124224954,75.6756756756757,72.5003319612269,70.7198922363547,75.6924882629108,5460,2387,1755,7438,3,5
"long_cut =  6 ; prob =  0.45",68.6504396584682,81.7143478733819,18.2856521266181,76.2167515563101,72.2360040227958,70.041085916372,75.6983568075117,5387,2460,1681,7512,3,5
"long_cut =  6 ; prob =  0.46",67.7583789983433,82.6389644294572,17.3610355705428,76.9130623463041,72.0460704607046,69.4107203467272,75.7863849765258,5317,2530,1596,7597,3,5
"long_cut =  6 ; prob =  0.47",66.9427806805148,83.4548025671707,16.5451974328293,77.5465013286094,71.855550235962,68.8250091714271,75.8509389671361,5253,2594,1521,7672,3,5
"long_cut =  6 ; prob =  0.48",65.8595641646489,84.1944958120309,15.8055041879691,78.0546745204652,71.4404202377661,67.9838985503433,75.7511737089202,5168,2679,1453,7740,3,5
"long_cut =  6 ; prob =  0.49",64.7508602013508,84.9124333732188,15.0875666267812,78.5559678416821,70.9884736290604,67.1095731191885,75.6279342723005,5081,2766,1387,7806,3,5
"long_cut =  6 ; prob =  0.5",63.7313623040653,85.6412487762428,14.3587512237572,79.1172282866635,70.5957086391869,66.3104298708531,75.5516431924883,5001,2846,1320,7873,3,5
"long_cut =  6 ; prob =  0.51",62.7628393016439,86.4897204394648,13.5102795605352,79.8605480784822,70.2868560011417,65.5704966049793,75.5633802816901,4925,2922,1242,7951,3,5
"long_cut =  6 ; prob =  0.52",61.6286478909137,87.2402915261612,12.7597084738388,80.4792810783824,69.8036951501155,64.6575928550419,75.4460093896714,4836,3011,1173,8020,3,5
"long_cut =  6 ; prob =  0.53",60.762074678221,87.8276949853149,12.1723050146851,80.9920163071174,69.4335226445318,63.9570757880617,75.3638497652582,4768,3079,1119,8074,3,5
"long_cut =  6 ; prob =  0.54",59.8955014655282,88.317197867943,11.682802132057,81.3993765154139,69.011085823361,63.2366395780636,75.2288732394366,4700,3147,1074,8119,3,5
"long_cut =  6 ; prob =  0.55",59.0161845291194,88.7196780158817,11.2803219841183,81.7043048694425,68.5312615612282,62.4865069084629,75.0410798122066,4631,3216,1037,8156,3,5
"long_cut =  6 ; prob =  0.56",58.1623550401427,89.2526922658544,10.7473077341456,82.2046109510086,68.1244869020076,61.7758527341635,74.9354460093897,4564,3283,988,8205,3,5
"long_cut =  6 ; prob =  0.57",57.2448069325857,89.7857065158273,10.2142934841727,82.7103664150249,67.6607922879952,61.0011135555012,74.8004694835681,4492,3355,939,8254,3,5
"long_cut =  6 ; prob =  0.58",56.2380527590162,90.133797454585,9.86620254541499,82.9511278195489,67.0312143996355,60.1095129127166,74.524647887324,4413,3434,907,8286,3,5
"long_cut =  6 ; prob =  0.59",55.4224544411877,90.6015446535407,9.39845534645927,83.426050258968,66.6003062787136,59.410945056146,74.4014084507042,4349,3498,864,8329,3,5
"long_cut =  6 ; prob =  0.6",54.555881228495,91.0040248014794,8.99597519852061,83.8097102584182,66.0903126206098,58.6502630425252,74.2194835680751,4281,3566,827,8366,3,5
