"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.821551132464,70.8190180649451,85.8501719690456,54.821551132464,9585,0,7899,0,3,7
"long_cut =  8 ; prob =  0.6",41.6944243301955,92.6667926667927,7.33320733320734,78.7688098495212,54.5265151515152,46.0271782573941,72.539600846343,2879,4026,776,9806,3,7
"long_cut =  8 ; prob =  0.61",40.8254887762491,92.9408429408429,7.05915705915706,79.0521592821088,53.8439499570242,45.1965625601231,72.3623262995368,2819,4086,747,9835,3,7
"long_cut =  8 ; prob =  0.62",39.9420709630702,93.0825930825931,6.91740691740692,79.025787965616,53.0639730639731,44.3265830922533,72.0992737462115,2758,4147,732,9850,3,7
"long_cut =  8 ; prob =  0.63",39.0007241129616,93.2337932337932,6.76620676620676,78.9967732472866,52.2202831103355,43.3948886525508,71.8190655915823,2693,4212,716,9866,3,7
"long_cut =  8 ; prob =  0.64",38.189717595945,93.5456435456435,6.45435645435646,79.4277108433735,51.5794621026895,42.6147382029735,71.6875393149197,2637,4268,683,9899,3,7
"long_cut =  8 ; prob =  0.65",37.3207820419985,93.8007938007938,6.1992061992062,79.7092483761212,50.8384296705465,41.7625514536674,71.4988277005776,2577,4328,656,9926,3,7
"long_cut =  8 ; prob =  0.66",36.5242577842143,94.018144018144,5.98185598185598,79.9366085578447,50.1391650099403,40.9748172217709,71.3158346200034,2522,4383,633,9949,3,7
"long_cut =  8 ; prob =  0.67",35.8291093410572,94.2071442071442,5.79285579285579,80.1425332037577,49.519615692554,40.2839743380988,71.1557156745011,2474,4431,613,9969,3,7
"long_cut =  8 ; prob =  0.68",34.8443157132513,94.4244944244944,5.57550557550558,80.3070761014686,48.6011513988486,39.2931800365822,70.8983816549437,2406,4499,590,9992,3,7
"long_cut =  8 ; prob =  0.69",34.0043446777697,94.6040446040446,5.3959553959554,80.4385063377869,47.8013029315961,38.442647106978,70.6753588379939,2348,4557,571,10011,3,7
"long_cut =  8 ; prob =  0.7",33.0050687907314,94.7363447363447,5.26365526365526,80.3596614950635,46.7919104814701,37.4146309429997,70.3608394807571,2279,4626,557,10025,3,7
"long_cut =  8 ; prob =  0.71",32.0202751629254,94.8969948969949,5.1030051030051,80.370774263904,45.7953603976802,36.3998551249547,70.0691942585921,2211,4694,540,10042,3,7
"long_cut =  8 ; prob =  0.72",31.2527154236061,95.1143451143451,4.88565488565489,80.6728971962617,45.0521920668058,35.6164383561644,69.8976382455538,2158,4747,517,10065,3,7
"long_cut =  8 ; prob =  0.73",30.658942795076,95.2466452466452,4.75335475335475,80.8015267175573,44.4514435695538,35.0033068783069,69.7432378338194,2117,4788,503,10079,3,7
"long_cut =  8 ; prob =  0.74",29.6017378711079,95.4450954450954,4.55490455490456,80.9184481393508,43.3464107729827,33.9016784979765,69.4458740778864,2044,4861,482,10100,3,7
"long_cut =  8 ; prob =  0.75",28.8341781317886,95.6246456246456,4.37535437535438,81.1328443357783,42.5472806923817,33.1016825164594,69.2514439297764,1991,4914,463,10119,3,7
"long_cut =  8 ; prob =  0.76",28.0955829109341,95.8041958041958,4.1958041958042,81.3758389261745,41.7698352890516,32.3290227969604,69.0684508492023,1940,4965,444,10138,3,7
"long_cut =  8 ; prob =  0.77",27.1252715423606,96.002646002646,3.997353997354,81.5766550522648,40.7129659819585,31.3043187591924,68.8053982958769,1873,5032,423,10159,3,7
"long_cut =  8 ; prob =  0.78",26.6183924692252,96.1254961254961,3.87450387450388,81.7615658362989,40.1616956189228,30.7687156823356,68.6795905529822,1838,5067,410,10172,3,7
"long_cut =  8 ; prob =  0.79",25.8073859522085,96.2577962577963,3.74220374220374,81.8181818181818,39.238137179346,29.9013356601114,68.4394121347287,1782,5123,396,10186,3,7
"long_cut =  8 ; prob =  0.8",24.8081100651702,96.3711963711964,3.62880362880363,81.6881258941345,38.0582092868252,28.8218864622943,68.113455709956,1713,5192,384,10198,3,7
"long_cut =  8 ; prob =  0.81",23.9102099927589,96.5318465318465,3.46815346815347,81.8136769078295,37.0054914266502,27.8527565962616,67.8561216903986,1651,5254,367,10215,3,7
"long_cut =  8 ; prob =  0.82",22.9978276611151,96.6641466641467,3.33585333585333,81.8134981968058,35.9032330997061,26.8597138121173,67.5759135357694,1588,5317,353,10229,3,7
"long_cut =  8 ; prob =  0.83",22.0854453294714,96.8058968058968,3.19410319410319,81.857219538379,34.7855839416058,25.8623613607842,67.3014239149082,1525,5380,338,10244,3,7
"long_cut =  8 ; prob =  0.84",21.216509775525,96.9381969381969,3.06180306180306,81.8893236444941,33.7014032666207,24.9073412900813,67.0383713615829,1465,5440,324,10258,3,7
"long_cut =  8 ; prob =  0.85",20.2751629254164,97.0988470988471,2.9011529011529,82.0152314001172,32.5127728750581,23.8687898523545,66.7638817407217,1400,5505,307,10275,3,7
"long_cut =  8 ; prob =  0.86",19.3917451122375,97.2972972972973,2.7027027027027,82.4,31.3950762016413,22.8928021884083,66.535140390004,1339,5566,286,10296,3,7
"long_cut =  8 ; prob =  0.87",18.5083272990587,97.4390474390474,2.56095256095256,82.5048418334409,30.2342086586231,21.9068188830608,66.2720878366787,1278,5627,271,10311,3,7
"long_cut =  8 ; prob =  0.88",17.5524981897176,97.5996975996976,2.4003024003024,82.6739427012278,28.9571138454187,20.83476586674,65.9918796820495,1212,5693,254,10328,3,7
"long_cut =  8 ; prob =  0.89",16.480811006517,97.6563976563977,2.34360234360235,82.1067821067821,27.4514533831866,19.6166310418534,65.6030193858295,1138,5767,248,10334,3,7
"long_cut =  8 ; prob =  0.9",15.7711803041274,97.7603477603478,2.23965223965223,82.1266968325792,26.4609403474669,18.8108892420369,65.3857151026477,1089,5816,237,10345,3,7
"long_cut =  8 ; prob =  0.91",14.8008689355539,97.9115479115479,2.08845208845209,82.2204344328238,25.085910652921,17.7043273395004,65.0940698804826,1022,5883,221,10361,3,7
"long_cut =  8 ; prob =  0.92",13.9174511223751,98.1005481005481,1.8994518994519,82.7022375215146,23.8254617577786,16.694461816413,64.859609995997,961,5944,201,10381,3,7
"long_cut =  8 ; prob =  0.93",12.7588703837799,98.1761481761482,1.82385182385182,82.0297951582868,22.0829677904499,15.3516414581446,64.4478755647052,881,6024,193,10389,3,7
"long_cut =  8 ; prob =  0.94",11.8464880521361,98.3178983178983,1.68210168210168,82.1285140562249,20.7062397164916,14.292703382723,64.173385943844,818,6087,178,10404,3,7
"long_cut =  8 ; prob =  0.95",10.8182476466329,98.4690984690985,1.53090153090153,82.1782178217822,19.1195290504223,13.0919415331768,63.8588665866072,747,6158,162,10420,3,7
"long_cut =  8 ; prob =  0.96",9.64518464880521,98.6013986013986,1.3986013986014,81.8181818181818,17.2561212592305,11.7113315045368,63.4757248241551,666,6239,148,10434,3,7
"long_cut =  8 ; prob =  0.97",8.7038377986966,98.7431487431488,1.25685125685125,81.8801089918256,15.7350438539076,10.5981519362347,63.189798135758,601,6304,133,10449,3,7
"long_cut =  8 ; prob =  0.98",7.24112961622013,98.9415989415989,1.05840105840106,81.6993464052288,13.3031794598909,8.85519977330689,62.7323154343226,500,6405,112,10470,3,7
"long_cut =  8 ; prob =  0.99",5.31498913830558,99.1683991683992,0.831600831600832,80.6593406593407,9.97282608695652,6.53606411398041,62.108995253617,367,6538,88,10494,3,7
"long_cut =  8 ; prob =  1",0,100,0,NA,NA,NA,60.5135243323612,0,6905,0,10582,3,7
"long_cut =  8 ; prob =  random_rate",37.0188133140376,0.62738432483475,37.261567516525,39.329643296433,38.1392574921724,196.432755388941,52.5828571428571,2558,4352,3946,6644,3,7
"long_cut =  8 ; prob =  random_50",49.753979739508,0.497261567516525,50.2738432483475,39.2376169824241,43.8744257274119,215.262897642987,49.7371428571429,3438,3472,5324,5266,3,7
"long_cut =  9 ; prob =  0",100,0,100,37.1454711802379,54.1694462975317,74.7147589252852,37.1454711802379,6496,0,10992,0,3,7
"long_cut =  9 ; prob =  0.01",100,0,100,37.1454711802379,54.1694462975317,74.7147589252852,37.1454711802379,6496,0,10992,0,3,7
"long_cut =  9 ; prob =  0.02",100,0,100,37.1454711802379,54.1694462975317,74.7147589252852,37.1454711802379,6496,0,10992,0,3,7
"long_cut =  9 ; prob =  0.03",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.04",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.05",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.06",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.07",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.08",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.09",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.1",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.11",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.12",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.13",100,0.00909752547307133,99.9909024745269,37.1475953565506,54.1717049576783,74.7164776517678,37.1511893870082,6496,0,10991,1,3,7
"long_cut =  9 ; prob =  0.14",99.98460591133,0.00909752547307133,99.9909024745269,37.1440009150177,54.1656242181636,74.7066942719117,37.1454711802379,6495,1,10991,1,3,7
"long_cut =  9 ; prob =  0.15",99.9384236453202,0.00909752547307133,99.9909024745269,37.1332151232626,54.147378956587,74.6773414314307,37.1283165599268,6492,4,10991,1,3,7
"long_cut =  9 ; prob =  0.16",99.8922413793103,0.0454876273653566,99.9545123726346,37.1309224078737,54.1381611880527,74.6548550391164,37.1340347666972,6489,7,10987,5,3,7
"long_cut =  9 ; prob =  0.17",99.8460591133005,0.0454876273653566,99.9545123726346,37.1201281977909,54.119904877133,74.6254918655222,37.1168801463861,6486,10,10987,5,3,7
"long_cut =  9 ; prob =  0.18",99.6151477832512,0.0909752547307132,99.9090247452693,37.076720334613,54.0398346486283,74.4871883417363,37.0596980786825,6471,25,10982,10,3,7
"long_cut =  9 ; prob =  0.19",99.2456896551724,0.282023289665211,99.7179767103348,37.0346966911765,53.9407630522088,74.2878871681416,37.0425434583715,6447,49,10961,31,3,7
"long_cut =  9 ; prob =  0.2",94.0886699507389,20.278384279476,79.721615720524,41.0890756302521,57.1990080014974,74.793803078881,47.6955626715462,6112,384,8763,2229,3,7
"long_cut =  9 ; prob =  0.21",89.9168719211823,38.3187772925764,61.6812227074236,46.2800095079629,61.1079144217189,75.6508224323274,57.4851326623971,5841,655,6780,4212,3,7
"long_cut =  9 ; prob =  0.22",86.9304187192118,47.3526200873362,52.6473799126638,49.3877907993703,62.989403234802,75.4583355604255,62.0539798719122,5647,849,5787,5205,3,7
"long_cut =  9 ; prob =  0.23",84.5905172413793,54.084788937409,45.915211062591,52.124833997344,64.5028759244043,75.2203909543886,65.416285452882,5495,1001,5047,5945,3,7
"long_cut =  9 ; prob =  0.24",82.0658866995074,58.7245269286754,41.2754730713246,54.0231049858127,65.1552187729162,74.347316746625,67.3947849954254,5331,1165,4537,6455,3,7
"long_cut =  9 ; prob =  0.25",79.7413793103448,62.6000727802038,37.3999272197962,55.7528791303412,65.6236143662507,73.4231041814316,68.9672918572736,5180,1316,4111,6881,3,7
"long_cut =  9 ; prob =  0.26",77.7863300492611,65.5840611353712,34.4159388646288,57.1865097329108,65.914427341508,72.558874210224,70.1166514181153,5053,1443,3783,7209,3,7
"long_cut =  9 ; prob =  0.27",75.939039408867,67.9039301310044,32.0960698689956,58.3028010873419,65.962425620111,71.6069095659747,70.8886093321134,4933,1563,3528,7464,3,7
"long_cut =  9 ; prob =  0.28",74.4766009852217,69.9599708879185,30.0400291120815,59.4348894348894,66.1109592784914,70.8885242058375,71.6376944190302,4838,1658,3302,7690,3,7
"long_cut =  9 ; prob =  0.29",73.137315270936,72.0069141193595,27.9930858806405,60.6923863055697,66.3362189332589,70.2561220868331,72.4268069533394,4751,1745,3077,7915,3,7
"long_cut =  9 ; prob =  0.3",71.4593596059113,73.7900291120815,26.2099708879185,61.7041074039612,66.2244097296526,69.269107947593,72.9242909423605,4642,1854,2881,8111,3,7
"long_cut =  9 ; prob =  0.31",70.2124384236453,75.4002911208151,24.5997088791849,62.7804542326222,66.2887871520965,68.5885289783151,73.4732387923147,4561,1935,2704,8288,3,7
"long_cut =  9 ; prob =  0.32",68.6576354679803,76.9468704512373,23.0531295487627,63.768944809837,66.1230541141586,67.6208381345139,73.8677950594694,4460,2036,2534,8458,3,7
"long_cut =  9 ; prob =  0.33",67.3337438423645,78.2478165938865,21.7521834061135,64.6563192904656,65.9678757258125,66.7806650584751,74.1937328453797,4374,2122,2391,8601,3,7
"long_cut =  9 ; prob =  0.34",65.9636699507389,79.4304949053857,20.5695050946143,65.4598227925451,65.7107805551296,65.862280971411,74.4281793229643,4285,2211,2261,8731,3,7
"long_cut =  9 ; prob =  0.35",64.4550492610837,80.2674672489083,19.7325327510917,65.8747640025173,65.1571739807034,64.7340754483612,74.3938700823422,4187,2309,2169,8823,3,7
"long_cut =  9 ; prob =  0.36",63.0233990147783,81.1408296943231,18.8591703056769,66.3856007783363,64.6608228697781,63.6683151379428,74.4110247026533,4094,2402,2073,8919,3,7
"long_cut =  9 ; prob =  0.37",61.9150246305419,82.1870451237263,17.8129548762737,67.257525083612,64.4757935235652,62.9145288449506,74.6569075937786,4022,2474,1958,9034,3,7
"long_cut =  9 ; prob =  0.38",60.5141625615764,83.0786026200873,16.9213973799127,67.881194957693,63.9863270122894,61.8568056648308,74.6969350411711,3931,2565,1860,9132,3,7
"long_cut =  9 ; prob =  0.39",59.4211822660099,83.9519650655022,16.0480349344978,68.6344238975818,63.6963696369637,61.0604910149329,74.83989021043,3860,2636,1764,9228,3,7
"long_cut =  9 ; prob =  0.4",58.4051724137931,84.6433770014556,15.3566229985444,69.2083181320686,63.3494740357322,60.2872942223352,74.8970722781336,3794,2702,1688,9304,3,7
"long_cut =  9 ; prob =  0.41",57.2660098522167,85.3529839883552,14.6470160116448,69.7936210131332,62.9122272957889,59.3983521747461,74.919945105215,3720,2776,1610,9382,3,7
"long_cut =  9 ; prob =  0.42",56.0036945812808,85.8715429403202,14.1284570596798,70.0828356771335,62.2572088645503,58.3480352846832,74.7769899359561,3638,2858,1553,9439,3,7
"long_cut =  9 ; prob =  0.43",54.987684729064,86.4355895196507,13.5644104803493,70.5510566857594,61.8046543818669,57.5256868618546,74.7541171088747,3572,2924,1491,9501,3,7
"long_cut =  9 ; prob =  0.44",53.5406403940887,86.9268558951965,13.0731441048035,70.762970498474,60.9587240382087,56.2801385158096,74.5253888380604,3478,3018,1437,9555,3,7
"long_cut =  9 ; prob =  0.45",52.4630541871921,87.5272925764192,12.4727074235808,71.3119899560578,60.4523281596452,55.3912167213861,74.502516010979,3408,3088,1371,9621,3,7
"long_cut =  9 ; prob =  0.46",51.4162561576355,88.0822416302766,11.9177583697234,71.8279569892473,59.9318141037143,54.5145916302148,74.4624885635865,3340,3156,1310,9682,3,7
"long_cut =  9 ; prob =  0.47",50.01539408867,88.4188500727802,11.5811499272198,71.8487394957983,58.976220729715,53.2518193142333,74.1537053979872,3249,3247,1273,9719,3,7
"long_cut =  9 ; prob =  0.48",49.060960591133,88.9192139737991,11.0807860262009,72.3496027241771,58.471699844051,52.4367369771957,74.1136779505947,3187,3309,1218,9774,3,7
"long_cut =  9 ; prob =  0.49",47.8294334975369,89.283114992722,10.716885007278,72.5087514585764,57.638437992765,51.323135881595,73.8849496797804,3107,3389,1178,9814,3,7
"long_cut =  9 ; prob =  0.5",46.8442118226601,89.6106259097526,10.3893740902475,72.7120669056153,56.9796835502294,50.4325632271537,73.7248398902104,3043,3453,1142,9850,3,7
"long_cut =  9 ; prob =  0.51",46.1360837438424,90.056404657933,9.94359534206696,73.2762836185819,56.6219535235216,49.8270931701802,73.7419945105215,2997,3499,1093,9899,3,7
"long_cut =  9 ; prob =  0.52",45.1200738916256,90.5021834061135,9.49781659388647,73.7358490566038,55.9831916722376,48.9168530324777,73.6447849954254,2931,3565,1044,9948,3,7
"long_cut =  9 ; prob =  0.53",44.1348522167488,90.8933770014556,9.1066229985444,74.1209927611169,55.3261289077576,48.0202331502077,73.5247026532479,2867,3629,1001,9991,3,7
"long_cut =  9 ; prob =  0.54",43.1804187192118,91.2208879184862,8.77911208151383,74.4031830238727,54.6464056107539,47.1365194595684,73.3760292772187,2805,3691,965,10027,3,7
"long_cut =  9 ; prob =  0.55",42.2567733990148,91.6757641921397,8.32423580786026,75,54.0567152422214,46.299419781406,73.3188472095151,2745,3751,915,10077,3,7
"long_cut =  9 ; prob =  0.56",41.4716748768473,91.9850800582242,8.01491994177583,75.3566433566434,53.5001489425082,45.569877194763,73.221637694419,2694,3802,881,10111,3,7
"long_cut =  9 ; prob =  0.57",40.5942118226601,92.2034206695779,7.79657933042213,75.4722381224957,52.7927927927928,44.72827193161,73.0329368709973,2637,3859,857,10135,3,7
"long_cut =  9 ; prob =  0.58",39.5935960591133,92.4854439592431,7.51455604075691,75.6915832842849,51.9911057206388,43.7682935130352,72.8385178408051,2572,3924,826,10166,3,7
"long_cut =  9 ; prob =  0.59",38.762315270936,92.7947598253275,7.20524017467249,76.0725075528701,51.3563124617581,42.9780842493343,72.724153705398,2518,3978,792,10200,3,7
"long_cut =  9 ; prob =  0.6",37.8694581280788,93.0676855895197,6.93231441048034,76.3500931098696,50.6277011730809,42.1146339793193,72.564043915828,2460,4036,762,10230,3,7
"long_cut =  9 ; prob =  0.61",37.0073891625616,93.3042212518195,6.69577874818049,76.5605095541401,49.8962224989622,41.2718033237193,72.3924977127173,2404,4092,736,10256,3,7
"long_cut =  9 ; prob =  0.62",36.2684729064039,93.5680494905386,6.43195050946143,76.9180541952334,49.2938591902919,40.5549626467449,72.2838517840805,2356,4140,707,10285,3,7
"long_cut =  9 ; prob =  0.63",35.2832512315271,93.75,6.25,76.9385699899295,48.3799472295515,39.5677243379484,72.0322506861848,2292,4204,687,10305,3,7
"long_cut =  9 ; prob =  0.64",34.2672413793103,93.9410480349345,6.05895196506551,76.9709543568465,47.4222411589263,38.5441196841668,71.7749313815188,2226,4270,666,10326,3,7
"long_cut =  9 ; prob =  0.65",33.3128078817734,94.0866084425036,5.91339155749636,76.9012082444918,46.4876476906552,37.5720536148344,71.5118938700823,2164,4332,650,10342,3,7
"long_cut =  9 ; prob =  0.66",32.4353448275862,94.2685589519651,5.73144104803494,76.9820971867008,45.6406368460955,36.6804776992444,71.3003202195791,2107,4389,630,10362,3,7
